Year,Month,Product ID,Category,Region,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing
2022.0,2.0,P0008,Electronics,North,133.0,135.0,139.68,76.76,20.0,Snowy,1.0,78.22
2022.0,2.0,P0009,Toys,West,412.0,174.0,408.14,48.11,10.0,Snowy,1.0,52.33
2022.0,2.0,P0010,Clothing,East,27.0,167.0,27.02,39.47,10.0,Cloudy,1.0,44.3
2022.0,2.0,P0011,Toys,North,142.0,187.0,154.37,21.43,5.0,Snowy,1.0,19.83
2022.0,2.0,P0012,Toys,East,357.0,24.0,368.38,15.77,5.0,Cloudy,0.0,10.88
2022.0,2.0,P0013,Groceries,East,218.0,200.0,220.29,14.01,20.0,Snowy,1.0,10.15
2022.0,2.0,P0014,Electronics,North,12.0,83.0,10.78,37.99,0.0,Sunny,1.0,39.03
2022.0,2.0,P0015,Furniture,North,209.0,61.0,211.4,75.46,10.0,Rainy,0.0,71.61
2022.0,2.0,P0016,Toys,North,226.0,36.0,234.84,61.68,5.0,Cloudy,1.0,61.65
2022.0,2.0,P0017,Electronics,South,417.0,146.0,408.88,13.12,5.0,Cloudy,1.0,9.21
2022.0,2.0,P0018,Toys,South,94.0,175.0,88.59,17.92,10.0,Snowy,0.0,17.18
2022.0,2.0,P0019,Clothing,West,122.0,47.0,129.45,57.38,15.0,Cloudy,1.0,53.57
2022.0,2.0,P0020,Furniture,North,201.0,71.0,202.14,37.48,15.0,Sunny,1.0,38.59
2022.0,2.0,P0001,Groceries,West,63.0,162.0,58.14,21.02,5.0,Sunny,0.0,22.69
2022.0,2.0,P0002,Toys,South,98.0,180.0,101.73,31.82,0.0,Cloudy,1.0,28.46
2022.0,2.0,P0003,Clothing,South,232.0,154.0,246.96,63.88,5.0,Snowy,1.0,64.37
2022.0,2.0,P0004,Toys,West,46.0,102.0,57.82,68.5,5.0,Sunny,1.0,65.94
2022.0,2.0,P0005,Clothing,West,189.0,51.0,188.56,40.63,0.0,Rainy,1.0,41.25
2022.0,2.0,P0006,Groceries,West,61.0,182.0,72.37,50.8,10.0,Cloudy,1.0,53.0
2022.0,2.0,P0007,Groceries,South,66.0,38.0,84.36,52.39,15.0,Rainy,1.0,49.31
2022.0,2.0,P0008,Groceries,South,337.0,159.0,343.52,84.2,10.0,Cloudy,0.0,88.8
2022.0,2.0,P0009,Toys,East,258.0,134.0,259.32,10.17,5.0,Snowy,1.0,13.62
2022.0,2.0,P0010,Clothing,West,438.0,35.0,428.92,83.92,5.0,Snowy,0.0,81.68
2022.0,2.0,P0011,Toys,South,325.0,133.0,334.04,88.97,0.0,Sunny,0.0,89.14
2022.0,2.0,P0012,Groceries,East,44.0,198.0,36.36,75.55,0.0,Rainy,0.0,70.72
2022.0,2.0,P0013,Clothing,West,405.0,82.0,419.41,50.06,15.0,Cloudy,0.0,48.24
2022.0,2.0,P0014,Electronics,East,401.0,68.0,409.86,41.7,20.0,Snowy,0.0,37.42
2022.0,2.0,P0015,Clothing,North,150.0,196.0,162.79,20.02,10.0,Sunny,1.0,24.98
2022.0,2.0,P0016,Groceries,West,72.0,97.0,83.16,11.54,20.0,Sunny,0.0,9.56
2022.0,2.0,P0017,Toys,West,215.0,95.0,215.99,84.22,20.0,Sunny,0.0,86.76
2022.0,2.0,P0018,Toys,East,281.0,165.0,291.1,38.63,15.0,Cloudy,1.0,36.44
2022.0,2.0,P0019,Toys,East,263.0,35.0,255.92,49.55,5.0,Snowy,0.0,45.37
2022.0,2.0,P0020,Groceries,East,48.0,173.0,49.3,53.14,15.0,Sunny,0.0,52.62
2022.0,2.0,P0001,Clothing,East,8.0,104.0,11.13,80.57,5.0,Sunny,1.0,82.34
2022.0,2.0,P0002,Electronics,North,28.0,63.0,21.82,69.58,15.0,Sunny,0.0,70.15
2022.0,2.0,P0003,Clothing,North,130.0,98.0,145.27,61.13,15.0,Sunny,0.0,62.06
2022.0,2.0,P0004,Clothing,North,285.0,41.0,301.42,49.44,0.0,Sunny,1.0,47.26
2022.0,2.0,P0005,Furniture,South,201.0,127.0,214.8,93.57,20.0,Cloudy,1.0,92.42
2022.0,2.0,P0006,Clothing,East,29.0,164.0,29.59,71.16,10.0,Rainy,1.0,71.57
2022.0,2.0,P0007,Toys,West,102.0,190.0,110.1,11.89,20.0,Sunny,1.0,9.57
2022.0,2.0,P0008,Furniture,East,17.0,172.0,26.96,20.7,5.0,Sunny,0.0,21.26
2022.0,2.0,P0009,Clothing,West,164.0,74.0,169.26,85.07,5.0,Cloudy,1.0,83.76
2022.0,2.0,P0010,Groceries,South,74.0,38.0,74.01,25.62,0.0,Snowy,0.0,27.73
2022.0,2.0,P0011,Toys,West,267.0,131.0,278.93,20.08,20.0,Rainy,0.0,20.51
2022.0,2.0,P0012,Toys,South,118.0,93.0,125.0,29.14,10.0,Sunny,0.0,32.77
2022.0,2.0,P0013,Furniture,North,144.0,128.0,159.58,42.07,20.0,Snowy,1.0,44.73
2022.0,2.0,P0014,Electronics,North,85.0,115.0,98.1,83.26,0.0,Sunny,0.0,81.25
2022.0,2.0,P0015,Furniture,West,315.0,68.0,307.35,47.39,10.0,Snowy,0.0,43.03
2022.0,2.0,P0016,Clothing,North,340.0,43.0,342.61,59.62,10.0,Cloudy,0.0,59.4
2022.0,2.0,P0017,Toys,East,94.0,129.0,97.39,45.75,0.0,Rainy,1.0,47.54
2022.0,2.0,P0018,Groceries,West,200.0,107.0,216.14,86.26,0.0,Rainy,0.0,88.25
2022.0,2.0,P0019,Clothing,North,197.0,170.0,210.11,40.56,20.0,Sunny,1.0,35.56
2022.0,2.0,P0020,Furniture,North,92.0,120.0,90.25,15.41,5.0,Snowy,1.0,19.44
2022.0,2.0,P0001,Electronics,North,235.0,107.0,254.69,20.92,15.0,Sunny,1.0,20.35
2022.0,2.0,P0002,Furniture,South,178.0,117.0,173.36,53.68,10.0,Sunny,1.0,54.29
2022.0,2.0,P0003,Groceries,North,29.0,173.0,46.76,97.94,20.0,Cloudy,1.0,95.55
2022.0,2.0,P0004,Electronics,South,180.0,65.0,198.46,72.37,20.0,Cloudy,0.0,70.64
2022.0,2.0,P0005,Furniture,West,185.0,143.0,188.04,68.3,10.0,Sunny,1.0,69.12
2022.0,2.0,P0006,Toys,North,84.0,94.0,84.25,35.25,0.0,Rainy,1.0,37.36
2022.0,2.0,P0007,Groceries,South,162.0,26.0,177.43,29.71,10.0,Cloudy,1.0,28.32
2022.0,2.0,P0008,Clothing,South,297.0,45.0,288.88,43.99,5.0,Snowy,1.0,39.96
2022.0,2.0,P0009,Toys,South,431.0,120.0,440.51,39.37,20.0,Rainy,1.0,34.54
2022.0,2.0,P0010,Electronics,North,102.0,198.0,116.09,84.77,15.0,Snowy,1.0,87.81
2022.0,2.0,P0011,Furniture,North,3.0,100.0,21.73,22.27,15.0,Cloudy,1.0,25.77
2022.0,2.0,P0012,Toys,South,75.0,86.0,78.56,41.93,5.0,Snowy,1.0,40.6
2022.0,2.0,P0013,Furniture,West,46.0,77.0,60.09,12.46,5.0,Sunny,0.0,14.89
2022.0,2.0,P0014,Groceries,East,68.0,114.0,75.48,38.11,15.0,Rainy,0.0,41.05
2022.0,2.0,P0015,Electronics,East,218.0,151.0,214.33,22.21,20.0,Sunny,1.0,20.35
2022.0,2.0,P0016,Toys,North,49.0,138.0,51.67,13.25,0.0,Rainy,0.0,17.71
2022.0,2.0,P0017,Clothing,South,48.0,171.0,55.72,78.53,20.0,Snowy,1.0,76.83
2022.0,2.0,P0018,Furniture,West,38.0,146.0,54.46,87.75,20.0,Snowy,0.0,88.11
2022.0,2.0,P0019,Groceries,East,164.0,164.0,165.63,11.43,10.0,Sunny,0.0,9.5
2022.0,2.0,P0020,Groceries,South,92.0,178.0,90.51,94.87,5.0,Sunny,1.0,96.52
2022.0,2.0,P0001,Electronics,South,13.0,148.0,25.36,47.48,15.0,Cloudy,0.0,43.88
2022.0,2.0,P0002,Furniture,East,262.0,44.0,268.14,66.31,10.0,Sunny,1.0,69.4
2022.0,2.0,P0003,Toys,North,158.0,178.0,166.43,29.98,0.0,Rainy,0.0,26.49
2022.0,2.0,P0004,Toys,South,58.0,35.0,61.24,10.59,15.0,Rainy,1.0,14.45
2022.0,2.0,P0005,Toys,East,75.0,140.0,68.96,23.61,5.0,Snowy,0.0,25.84
2022.0,2.0,P0006,Clothing,South,80.0,155.0,86.29,27.19,10.0,Sunny,1.0,29.15
2022.0,2.0,P0007,Groceries,West,51.0,120.0,63.07,28.72,5.0,Rainy,0.0,28.76
2022.0,2.0,P0008,Furniture,East,81.0,60.0,77.53,45.5,0.0,Rainy,0.0,45.24
2022.0,2.0,P0009,Toys,South,177.0,160.0,181.52,77.22,20.0,Sunny,1.0,81.97
2022.0,2.0,P0010,Groceries,South,162.0,20.0,178.26,87.42,15.0,Cloudy,1.0,88.48
2022.0,2.0,P0011,Toys,South,58.0,80.0,70.78,10.29,15.0,Snowy,1.0,13.23
2022.0,2.0,P0012,Furniture,West,130.0,187.0,123.62,43.15,15.0,Sunny,0.0,45.46
2022.0,2.0,P0013,Clothing,South,37.0,57.0,40.44,66.49,15.0,Cloudy,0.0,65.09
2022.0,2.0,P0014,Groceries,East,314.0,102.0,324.73,88.57,20.0,Snowy,1.0,86.86
2022.0,2.0,P0015,Toys,North,295.0,92.0,312.62,48.26,15.0,Sunny,0.0,48.94
2022.0,2.0,P0016,Groceries,East,35.0,93.0,37.67,26.36,20.0,Rainy,0.0,24.54
2022.0,2.0,P0017,Clothing,South,42.0,90.0,53.74,17.45,10.0,Sunny,0.0,13.08
2022.0,2.0,P0018,Toys,East,29.0,141.0,33.73,24.72,10.0,Snowy,1.0,20.0
2022.0,2.0,P0019,Toys,North,303.0,140.0,297.24,65.52,10.0,Sunny,1.0,68.91
2022.0,2.0,P0020,Groceries,South,164.0,39.0,172.68,49.69,5.0,Snowy,1.0,47.96
2022.0,2.0,P0001,Toys,South,29.0,54.0,48.16,64.4,15.0,Sunny,1.0,61.19
2022.0,2.0,P0002,Toys,South,34.0,94.0,35.41,86.92,20.0,Sunny,0.0,83.56
2022.0,2.0,P0003,Groceries,South,87.0,137.0,103.14,76.56,10.0,Cloudy,0.0,80.04
2022.0,2.0,P0004,Electronics,South,12.0,139.0,20.34,20.28,0.0,Cloudy,1.0,20.08
2022.0,2.0,P0005,Clothing,North,269.0,87.0,278.85,33.78,0.0,Cloudy,0.0,34.47
2022.0,2.0,P0006,Toys,West,95.0,149.0,103.81,24.39,20.0,Snowy,1.0,21.89
2022.0,2.0,P0007,Electronics,North,165.0,116.0,163.5,45.68,15.0,Rainy,1.0,41.17
2022.0,2.0,P0008,Electronics,East,180.0,20.0,185.67,97.72,5.0,Rainy,1.0,102.47
2022.0,2.0,P0009,Toys,East,0.0,184.0,-4.28,10.31,10.0,Snowy,1.0,12.22
2022.0,2.0,P0010,Groceries,West,204.0,42.0,201.51,55.7,5.0,Snowy,0.0,55.46
2022.0,2.0,P0011,Toys,North,152.0,164.0,161.36,50.89,5.0,Cloudy,1.0,47.1
2022.0,2.0,P0012,Toys,North,152.0,163.0,156.31,31.36,5.0,Cloudy,0.0,33.95
2022.0,2.0,P0013,Furniture,North,1.0,55.0,-6.97,94.78,20.0,Snowy,0.0,97.25
2022.0,2.0,P0014,Toys,East,7.0,77.0,9.64,68.1,5.0,Sunny,1.0,64.25
2022.0,2.0,P0015,Groceries,North,17.0,101.0,24.34,60.35,15.0,Cloudy,0.0,60.78
2022.0,2.0,P0016,Toys,East,100.0,147.0,94.37,90.11,20.0,Sunny,0.0,88.25
2022.0,2.0,P0017,Furniture,North,36.0,111.0,53.71,62.41,20.0,Rainy,0.0,67.39
2022.0,2.0,P0018,Groceries,North,54.0,40.0,63.34,77.63,0.0,Snowy,0.0,78.4
2022.0,2.0,P0019,Clothing,North,264.0,60.0,261.98,64.12,20.0,Sunny,1.0,62.06
2022.0,2.0,P0020,Clothing,West,83.0,134.0,75.97,13.1,0.0,Sunny,0.0,16.86
2022.0,2.0,P0001,Groceries,North,27.0,185.0,17.22,84.12,5.0,Snowy,0.0,80.38
2022.0,2.0,P0002,Electronics,East,49.0,166.0,42.75,52.39,0.0,Cloudy,0.0,54.26
2022.0,2.0,P0003,Groceries,East,85.0,41.0,81.75,26.0,10.0,Snowy,1.0,28.37
2022.0,2.0,P0004,Electronics,South,412.0,110.0,404.34,62.44,15.0,Sunny,0.0,64.94
2022.0,2.0,P0005,Clothing,South,105.0,101.0,122.97,10.5,15.0,Cloudy,1.0,7.27
2022.0,2.0,P0006,Groceries,South,9.0,107.0,6.08,19.17,0.0,Rainy,0.0,19.37
2022.0,2.0,P0007,Toys,West,9.0,88.0,26.53,33.4,5.0,Sunny,0.0,33.38
2022.0,2.0,P0008,Clothing,North,189.0,67.0,188.5,81.74,15.0,Sunny,1.0,82.7
2022.0,2.0,P0009,Furniture,West,219.0,173.0,231.13,25.39,20.0,Rainy,0.0,28.5
2022.0,2.0,P0010,Electronics,West,179.0,178.0,181.9,80.18,15.0,Sunny,0.0,76.83
2022.0,2.0,P0011,Groceries,North,449.0,108.0,452.63,24.16,0.0,Snowy,0.0,27.61
2022.0,2.0,P0012,Clothing,North,165.0,59.0,176.06,63.7,20.0,Cloudy,1.0,64.26
2022.0,2.0,P0013,Groceries,East,15.0,94.0,8.84,57.53,0.0,Snowy,0.0,55.51
2022.0,2.0,P0014,Electronics,North,109.0,77.0,101.23,70.82,20.0,Snowy,1.0,67.68
2022.0,2.0,P0015,Furniture,North,112.0,133.0,130.12,73.51,10.0,Sunny,1.0,69.2
2022.0,2.0,P0016,Toys,North,266.0,62.0,267.63,74.07,0.0,Cloudy,0.0,77.22
2022.0,2.0,P0017,Electronics,East,0.0,40.0,7.72,75.6,0.0,Rainy,1.0,71.17
2022.0,2.0,P0018,Groceries,East,32.0,20.0,48.63,32.84,0.0,Cloudy,1.0,28.24
2022.0,2.0,P0019,Electronics,East,12.0,179.0,12.99,59.21,20.0,Rainy,1.0,57.01
2022.0,2.0,P0020,Furniture,North,3.0,147.0,8.16,31.94,10.0,Rainy,1.0,34.89
2022.0,2.0,P0001,Toys,North,20.0,45.0,30.55,85.8,0.0,Rainy,0.0,90.7
2022.0,2.0,P0002,Groceries,West,107.0,71.0,97.95,43.28,5.0,Sunny,1.0,44.67
2022.0,2.0,P0003,Toys,East,12.0,129.0,3.8,20.47,10.0,Rainy,1.0,21.78
2022.0,2.0,P0004,Furniture,South,80.0,140.0,90.22,56.32,5.0,Rainy,0.0,54.98
2022.0,2.0,P0005,Furniture,South,257.0,151.0,248.87,93.09,20.0,Sunny,1.0,90.07
2022.0,2.0,P0006,Groceries,East,193.0,131.0,189.53,49.02,15.0,Cloudy,1.0,44.42
2022.0,2.0,P0007,Groceries,West,309.0,130.0,301.0,33.07,5.0,Sunny,1.0,29.86
2022.0,2.0,P0008,Furniture,West,300.0,119.0,313.3,27.7,20.0,Cloudy,0.0,32.36
2022.0,2.0,P0009,Electronics,East,133.0,176.0,150.06,99.51,0.0,Snowy,0.0,99.21
2022.0,2.0,P0010,Groceries,South,119.0,28.0,136.86,33.67,10.0,Sunny,0.0,37.79
2022.0,2.0,P0011,Groceries,North,323.0,172.0,331.36,87.75,20.0,Rainy,0.0,82.8
2022.0,2.0,P0012,Furniture,North,142.0,106.0,147.52,37.59,15.0,Rainy,0.0,38.36
2022.0,2.0,P0013,Furniture,West,45.0,56.0,43.88,11.88,10.0,Cloudy,0.0,10.51
2022.0,2.0,P0014,Toys,West,219.0,99.0,238.01,46.41,15.0,Rainy,0.0,41.85
2022.0,2.0,P0015,Furniture,East,19.0,52.0,23.22,62.71,20.0,Sunny,0.0,58.48
2022.0,2.0,P0016,Clothing,South,191.0,24.0,200.95,89.54,15.0,Rainy,0.0,91.54
2022.0,2.0,P0017,Groceries,South,242.0,199.0,242.72,85.58,0.0,Cloudy,1.0,87.55
2022.0,2.0,P0018,Toys,West,89.0,165.0,107.68,39.84,10.0,Rainy,0.0,39.75
2022.0,2.0,P0019,Furniture,North,382.0,134.0,389.52,22.48,0.0,Rainy,1.0,26.57
2022.0,2.0,P0020,Furniture,West,62.0,178.0,73.52,35.02,5.0,Snowy,1.0,38.21
2022.0,2.0,P0001,Toys,South,179.0,144.0,186.45,76.97,15.0,Cloudy,0.0,78.32
2022.0,2.0,P0002,Groceries,South,280.0,97.0,282.75,52.52,10.0,Rainy,0.0,53.38
2022.0,2.0,P0003,Furniture,West,75.0,66.0,66.61,68.08,20.0,Sunny,1.0,70.16
2022.0,2.0,P0004,Groceries,South,313.0,144.0,324.66,78.74,20.0,Cloudy,0.0,80.51
2022.0,2.0,P0005,Clothing,East,298.0,106.0,296.28,39.05,20.0,Sunny,0.0,39.34
2022.0,2.0,P0006,Toys,East,323.0,24.0,335.28,20.82,10.0,Rainy,1.0,24.34
2022.0,2.0,P0007,Groceries,West,104.0,55.0,98.61,70.27,0.0,Cloudy,0.0,69.94
2022.0,2.0,P0008,Clothing,West,378.0,177.0,378.55,64.44,10.0,Sunny,0.0,59.47
2022.0,2.0,P0009,Electronics,South,183.0,137.0,177.6,23.88,15.0,Rainy,1.0,26.15
2022.0,2.0,P0010,Clothing,East,23.0,128.0,18.95,44.13,10.0,Sunny,0.0,41.28
2022.0,2.0,P0011,Clothing,East,146.0,112.0,158.18,85.66,15.0,Rainy,0.0,84.66
2022.0,2.0,P0012,Furniture,North,239.0,84.0,235.48,85.18,20.0,Snowy,1.0,87.55
2022.0,2.0,P0013,Electronics,East,59.0,179.0,51.55,91.65,15.0,Snowy,1.0,94.77
2022.0,2.0,P0014,Electronics,West,116.0,121.0,121.27,84.85,10.0,Rainy,0.0,80.54
2022.0,2.0,P0015,Furniture,East,174.0,74.0,182.05,48.61,5.0,Sunny,1.0,49.89
2022.0,2.0,P0016,Clothing,West,124.0,183.0,126.86,95.0,5.0,Rainy,0.0,92.61
2022.0,2.0,P0017,Furniture,North,84.0,153.0,75.86,78.66,15.0,Cloudy,0.0,81.38
2022.0,2.0,P0018,Furniture,East,61.0,143.0,65.73,35.93,10.0,Rainy,1.0,35.53
2022.0,2.0,P0019,Groceries,North,94.0,127.0,99.36,82.6,5.0,Snowy,0.0,86.98
2022.0,2.0,P0020,Clothing,West,11.0,193.0,17.67,80.91,10.0,Cloudy,1.0,85.5
2022.0,2.0,P0001,Electronics,North,92.0,48.0,105.7,32.75,10.0,Rainy,1.0,33.3
2022.0,2.0,P0002,Electronics,North,44.0,51.0,61.1,62.88,5.0,Cloudy,1.0,61.17
2022.0,2.0,P0003,Clothing,East,230.0,155.0,245.8,55.06,5.0,Sunny,1.0,50.45
2022.0,2.0,P0004,Furniture,South,420.0,60.0,438.98,38.17,10.0,Snowy,0.0,35.38
2022.0,2.0,P0005,Clothing,South,37.0,131.0,31.73,26.99,0.0,Sunny,0.0,27.75
2022.0,2.0,P0006,Toys,West,179.0,39.0,176.48,86.95,15.0,Snowy,1.0,90.63
2022.0,2.0,P0007,Furniture,East,39.0,138.0,41.91,91.39,15.0,Rainy,1.0,87.45
2022.0,2.0,P0008,Furniture,South,73.0,142.0,71.96,33.46,5.0,Rainy,0.0,38.19
2022.0,2.0,P0009,Clothing,South,29.0,60.0,38.55,10.24,20.0,Rainy,1.0,6.21
2022.0,2.0,P0010,Electronics,South,209.0,124.0,212.09,84.96,20.0,Cloudy,1.0,86.77
2022.0,2.0,P0011,Electronics,West,68.0,145.0,63.65,84.43,15.0,Cloudy,1.0,83.71
2022.0,2.0,P0012,Electronics,North,484.0,158.0,490.84,34.5,15.0,Cloudy,1.0,35.58
2022.0,2.0,P0013,Groceries,South,201.0,93.0,206.63,47.73,15.0,Rainy,1.0,42.77
2022.0,2.0,P0014,Clothing,East,42.0,179.0,47.75,52.19,5.0,Rainy,0.0,51.17
2022.0,2.0,P0015,Groceries,North,284.0,119.0,293.43,98.0,10.0,Sunny,0.0,98.87
2022.0,2.0,P0016,Clothing,West,14.0,170.0,33.66,64.77,15.0,Rainy,0.0,62.54
2022.0,2.0,P0017,Groceries,South,170.0,144.0,162.81,74.41,0.0,Sunny,1.0,76.62
2022.0,2.0,P0018,Electronics,West,135.0,182.0,129.0,78.67,0.0,Snowy,0.0,78.47
2022.0,2.0,P0019,Groceries,East,192.0,135.0,211.04,86.94,5.0,Rainy,0.0,85.04
2022.0,2.0,P0020,Electronics,North,12.0,108.0,26.46,88.45,5.0,Snowy,1.0,85.52
2022.0,2.0,P0001,Clothing,North,149.0,161.0,143.55,85.19,10.0,Rainy,0.0,85.28
2022.0,2.0,P0002,Groceries,North,171.0,145.0,181.8,30.44,15.0,Snowy,1.0,25.52
2022.0,2.0,P0003,Toys,West,172.0,36.0,167.09,33.94,15.0,Snowy,1.0,37.3
2022.0,2.0,P0004,Electronics,North,6.0,115.0,17.67,85.42,20.0,Sunny,0.0,81.73
2022.0,2.0,P0005,Clothing,North,269.0,174.0,286.39,34.66,15.0,Cloudy,1.0,33.8
2022.0,2.0,P0006,Furniture,North,5.0,192.0,21.83,14.97,5.0,Sunny,1.0,16.35
2022.0,2.0,P0007,Toys,North,2.0,61.0,7.87,24.51,5.0,Rainy,0.0,25.33
2022.0,2.0,P0008,Furniture,East,18.0,188.0,18.43,71.74,0.0,Cloudy,1.0,68.48
2022.0,2.0,P0009,Toys,West,157.0,132.0,160.12,70.88,15.0,Cloudy,1.0,68.16
2022.0,2.0,P0010,Clothing,West,159.0,88.0,174.63,82.12,5.0,Cloudy,0.0,81.23
2022.0,2.0,P0011,Groceries,North,190.0,127.0,201.21,51.54,0.0,Cloudy,1.0,55.35
2022.0,2.0,P0012,Groceries,North,214.0,194.0,209.25,79.15,10.0,Rainy,1.0,81.32
2022.0,2.0,P0013,Groceries,North,232.0,62.0,242.38,77.39,5.0,Sunny,1.0,82.04
2022.0,2.0,P0014,Furniture,South,6.0,165.0,5.56,78.17,15.0,Snowy,1.0,78.65
2022.0,2.0,P0015,Clothing,West,30.0,68.0,29.2,17.65,0.0,Cloudy,0.0,21.95
2022.0,2.0,P0016,Electronics,South,114.0,118.0,131.71,53.05,0.0,Sunny,0.0,48.15
2022.0,2.0,P0017,Electronics,South,77.0,132.0,71.23,31.3,10.0,Cloudy,0.0,31.16
2022.0,2.0,P0018,Electronics,South,94.0,187.0,109.34,12.15,15.0,Rainy,0.0,9.65
2022.0,2.0,P0019,Electronics,West,58.0,89.0,49.65,94.38,20.0,Snowy,1.0,90.35
2022.0,2.0,P0020,Furniture,West,13.0,167.0,12.69,86.26,5.0,Rainy,0.0,81.39
2022.0,2.0,P0001,Groceries,North,14.0,130.0,33.96,38.46,5.0,Rainy,0.0,35.7
2022.0,2.0,P0002,Toys,South,30.0,158.0,40.38,63.7,0.0,Sunny,1.0,63.03
2022.0,2.0,P0003,Clothing,West,19.0,63.0,35.1,31.59,10.0,Sunny,0.0,34.37
2022.0,2.0,P0004,Groceries,North,284.0,24.0,295.37,41.14,15.0,Rainy,1.0,44.69
2022.0,2.0,P0005,Toys,South,76.0,49.0,69.32,48.83,0.0,Cloudy,1.0,44.06
2022.0,2.0,P0006,Electronics,West,77.0,122.0,84.44,69.01,0.0,Cloudy,0.0,64.77
2022.0,2.0,P0007,Furniture,West,256.0,76.0,256.85,77.15,15.0,Sunny,0.0,72.91
2022.0,2.0,P0008,Furniture,North,97.0,178.0,101.45,40.71,0.0,Sunny,1.0,39.63
2022.0,2.0,P0009,Groceries,North,91.0,189.0,95.55,95.75,5.0,Rainy,1.0,93.47
2022.0,2.0,P0010,Groceries,East,31.0,192.0,26.63,24.9,20.0,Cloudy,0.0,21.22
2022.0,2.0,P0011,Groceries,North,18.0,43.0,15.13,29.82,0.0,Cloudy,0.0,25.41
2022.0,2.0,P0012,Electronics,East,137.0,50.0,148.58,55.35,20.0,Snowy,0.0,55.76
2022.0,2.0,P0013,Clothing,East,289.0,87.0,290.84,39.13,0.0,Cloudy,1.0,36.11
2022.0,2.0,P0014,Groceries,North,37.0,192.0,55.97,67.77,20.0,Snowy,0.0,65.94
2022.0,2.0,P0015,Furniture,East,134.0,161.0,145.53,41.13,10.0,Cloudy,0.0,44.44
2022.0,2.0,P0016,Furniture,South,102.0,109.0,120.66,89.45,20.0,Sunny,0.0,90.33
2022.0,2.0,P0017,Toys,North,62.0,43.0,59.98,62.01,20.0,Sunny,1.0,64.2
2022.0,2.0,P0018,Clothing,East,34.0,167.0,46.56,30.5,10.0,Snowy,1.0,26.54
2022.0,2.0,P0019,Toys,West,332.0,91.0,325.81,78.29,10.0,Snowy,1.0,75.41
2022.0,2.0,P0020,Clothing,East,282.0,173.0,284.19,55.86,20.0,Sunny,0.0,53.47
2022.0,2.0,P0001,Electronics,West,42.0,192.0,44.84,63.4,15.0,Rainy,0.0,64.4
2022.0,2.0,P0002,Toys,North,194.0,126.0,211.34,79.77,0.0,Sunny,0.0,81.51
2022.0,2.0,P0003,Groceries,West,180.0,115.0,194.93,22.57,0.0,Cloudy,1.0,23.12
2022.0,2.0,P0004,Groceries,West,145.0,118.0,163.3,42.17,0.0,Cloudy,0.0,39.17
2022.0,2.0,P0005,Clothing,South,91.0,62.0,90.85,54.84,20.0,Cloudy,1.0,57.38
2022.0,2.0,P0006,Toys,North,94.0,176.0,89.5,17.11,5.0,Cloudy,1.0,17.4
2022.0,2.0,P0007,Electronics,South,67.0,159.0,72.93,16.96,5.0,Sunny,0.0,17.3
2022.0,2.0,P0008,Electronics,East,98.0,41.0,102.76,22.37,20.0,Snowy,0.0,17.58
2022.0,2.0,P0009,Clothing,West,66.0,169.0,85.92,13.15,0.0,Rainy,0.0,14.86
2022.0,2.0,P0010,Clothing,West,17.0,65.0,7.86,49.19,15.0,Snowy,0.0,52.38
2022.0,2.0,P0011,Toys,South,216.0,44.0,213.09,69.67,5.0,Rainy,0.0,74.56
2022.0,2.0,P0012,Furniture,South,62.0,58.0,64.83,71.52,20.0,Cloudy,0.0,67.58
2022.0,2.0,P0013,Clothing,West,239.0,112.0,258.73,25.41,15.0,Cloudy,1.0,25.73
2022.0,2.0,P0014,Clothing,South,160.0,127.0,171.04,38.82,15.0,Cloudy,0.0,42.69
2022.0,2.0,P0015,Clothing,South,224.0,165.0,242.3,60.87,15.0,Cloudy,0.0,63.98
2022.0,2.0,P0016,Clothing,South,98.0,178.0,103.69,98.69,15.0,Rainy,1.0,100.7
2022.0,2.0,P0017,Toys,East,197.0,68.0,200.32,15.48,10.0,Snowy,0.0,16.28
2022.0,2.0,P0018,Clothing,South,100.0,99.0,95.61,63.82,0.0,Rainy,1.0,66.15
2022.0,2.0,P0019,Electronics,West,149.0,194.0,153.57,44.73,0.0,Cloudy,1.0,48.47
2022.0,2.0,P0020,Electronics,South,145.0,167.0,139.89,68.88,15.0,Snowy,0.0,66.09
2022.0,2.0,P0001,Toys,North,60.0,68.0,69.82,40.0,15.0,Snowy,1.0,35.95
2022.0,2.0,P0002,Furniture,North,65.0,157.0,73.33,11.03,0.0,Rainy,1.0,11.48
2022.0,2.0,P0003,Furniture,West,101.0,188.0,112.24,33.14,5.0,Snowy,1.0,29.74
2022.0,2.0,P0004,Toys,East,43.0,155.0,40.29,93.85,15.0,Sunny,0.0,95.33
2022.0,2.0,P0005,Furniture,West,21.0,28.0,33.35,70.89,20.0,Snowy,1.0,66.11
2022.0,2.0,P0006,Electronics,North,52.0,63.0,44.09,55.43,10.0,Rainy,0.0,52.24
2022.0,2.0,P0007,Furniture,West,13.0,166.0,6.82,54.64,0.0,Rainy,1.0,50.52
2022.0,2.0,P0008,Clothing,East,6.0,35.0,20.36,50.08,5.0,Cloudy,0.0,48.46
2022.0,2.0,P0009,Electronics,South,44.0,27.0,47.24,84.07,10.0,Cloudy,0.0,83.39
